id,name,device_type,device_role,serial,status,site,rack,position,tenant
3114,hw_orleans_11,,Access Switch,,Active,Orleans,,,TJSC
3115,hw_orleans_12,,Access Switch,,Active,Orleans,,,TJSC
3116,hw_orleans_13,,Spare Switch,,Offline,Orleans,,,TJSC
3125,hw_orleans_14,,Access Switch,,Active,Orleans,,,TJSC
3124,hw_orleans_15,,Spare Switch,,Offline,Orleans,,,TJSC
1320,hw_Orleans_16,,Access Switch,,Active,Orleans,,,TJSC
1323,hw_otacilio_costa_10,,Access Switch,,Active,Otacílio Costa,,,TJSC
1324,hw_otacilio_costa_11,,Access Switch,,Active,Otacílio Costa,,,TJSC
1325,hw_otacilio_costa_12,,Access Switch,,Active,Otacílio Costa,,,TJSC
2723,hw_palhoca_forum_15,,Spare Switch,,Offline,Palhoça,,,
2720,hw_palhoca_forum_16,,Access Switch,,Active,Palhoça,,,
2721,hw_palhoca_forum_17,,Access Switch,,Active,Palhoça,,,
2103,hw_palhoca_forum_37,,Access Switch,,Active,Palhoça,,,TJSC
1342,hw_palmitos_10,,Spare Switch,,Offline,Palmitos,,,TJSC
1343,hw_palmitos_11,,Access Switch,,Active,Palmitos,,,TJSC
1344,hw_palmitos_12,,Access Switch,,Active,Palmitos,,,TJSC
1345,hw_papanduva_10,,Spare Switch,,Offline,Papanduva,,,TJSC
1346,hw_papanduva_11,,Access Switch,,Active,Papanduva,,,TJSC
1347,hw_papanduva_12,,Access Switch,,Active,Papanduva,,,TJSC
3302,hw_papanduva_14,,Spare Switch,,Offline,Papanduva,,,TJSC
1348,hw_papanduva_15,,Access Switch,,Active,Papanduva,,,TJSC
1349,hw_Penha_10,,Access Switch,,Active,Penha,,,TJSC
1350,hw_Penha_11,,Access Switch,,Active,Penha,,,TJSC
2746,hw_penha_12,,Access Switch,,Active,Penha,,,TJSC
3004,hw_penha_13,,Spare Switch,,Offline,Penha,,,TJSC
1352,hw_pinhalzinho_15,,Access Switch,,Active,Pinhalzinho,,,TJSC
1353,hw_pinhalzinho_16,,Access Switch,,Active,Pinhalzinho,,,TJSC
1354,hw_pinhalzinho_17,,Access Switch,,Active,Pinhalzinho,,,TJSC
1355,hw_pinhalzinho_18,,Access Switch,,Active,Pinhalzinho,,,TJSC
1356,hw_pinhalzinho_19,,Access Switch,,Active,Pinhalzinho,,,TJSC
1357,hw_Pomerode_10,,Access Switch,,Active,Pomerode,,,TJSC
1358,hw_Pomerode_11,,Access Switch,,Active,Pomerode,,,TJSC
1359,hw_Pomerode_12,,Access Switch,,Active,Pomerode,,,TJSC
1360,hw_Pomerode_13,,Access Switch,,Active,Pomerode,,,TJSC
1361,hw_Pomerode_14,,Access Switch,,Active,Pomerode,,,TJSC
1498,hw_ponte_serrada_10,,Spare Switch,,Offline,Ponte Serrada,,,TJSC
1499,hw_ponte_serrada_11,,Access Switch,,Active,Ponte Serrada,,,TJSC
1855,hw_ponte_serrada_12,,Access Switch,,Active,Ponte Serrada,,,TJSC
3373,hw_Porto_Belo_10,,Spare Switch,,Inventory,Porto Belo,,,TJSC
3374,hw_Porto_Belo_12,,Access Switch,,Active,Porto Belo,,,TJSC
1502,hw_porto_belo_21,,Access Switch,,Active,Porto Belo,,,TJSC
1503,hw_porto_belo_22,,Access Switch,,Active,Porto Belo,,,TJSC
1504,hw_porto_belo_23,,Access Switch,,Active,Porto Belo,,,TJSC
1505,hw_porto_belo_24,,Access Switch,,Active,Porto Belo,,,TJSC
3303,hw_porto_uniao_29,,Spare Switch,,Offline,Porto União,,,TJSC
1519,hw_presidente_getulio_10,,Spare Switch,,Offline,Presidente Getúlio,,,TJSC
3133,hw_presidente_getulio_12,,Access Switch,,Active,Presidente Getúlio,,,TJSC
1521,hw_presidente_getulio_13,,Spare Switch,,Offline,Presidente Getúlio,,,TJSC
1522,hw_quilombo_10,,Access Switch,,Active,Quilombo,,,TJSC
1523,hw_quilombo_11,,Access Switch,,Active,Quilombo,,,TJSC
1524,hw_quilombo_12,,Spare Switch,,Offline,Quilombo,,,TJSC
1525,hw_quilombo_13,,Access Switch,,Active,Quilombo,,,TJSC
1526,hw_rio_do_campo_10,,Access Switch,,Active,Rio do Campo,,,TJSC
1527,hw_rio_do_campo_11,,Access Switch,,Active,Rio do Campo,,,TJSC
1528,hw_rio_do_oeste_16,,Access Switch,,Active,Rio do Oeste,,,TJSC
1529,hw_rio_do_oeste_17,,Access Switch,,Active,Rio do Oeste,,,TJSC
1530,hw_rio_do_oeste_18,,Access Switch,,Active,Rio do Oeste,,,TJSC
1531,hw_rio_do_oeste_19,,Access Switch,,Active,Rio do Oeste,,,TJSC
1532,hw_rio_do_oeste_20,,Access Switch,,Active,Rio do Oeste,,,TJSC
1533,hw_Rio_do_Sul_Novo_10,,Distribution Switch,,Active,Rio do Sul,,,TJSC
1534,hw_Rio_do_Sul_Novo_11,,Access Switch,,Active,Rio do Sul,,,TJSC
1535,hw_Rio_do_Sul_Novo_12,,Access Switch,,Active,Rio do Sul,,,TJSC
1536,hw_Rio_do_Sul_Novo_13,,Access Switch,,Active,Rio do Sul,,,TJSC
1537,hw_Rio_do_Sul_Novo_14,,Access Switch,,Active,Rio do Sul,,,TJSC
1538,hw_Rio_do_Sul_Novo_15,,Access Switch,,Active,Rio do Sul,,,TJSC
1539,hw_Rio_do_Sul_Novo_16,,Access Switch,,Active,Rio do Sul,,,TJSC
1540,hw_Rio_do_Sul_Novo_17,,Access Switch,,Active,Rio do Sul,,,TJSC
1541,hw_Rio_do_Sul_Novo_18,,Access Switch,,Active,Rio do Sul,,,TJSC
1542,hw_Rio_do_Sul_Novo_19,,Access Switch,,Active,Rio do Sul,,,TJSC
1543,hw_Rio_do_Sul_Novo_22,,Access Switch,,Active,Rio do Sul,,,TJSC
1544,hw_Rio_do_Sul_Novo_23,,Access Switch,,Active,Rio do Sul,,,TJSC
1545,hw_Rio_do_Sul_Novo_24,,Access Switch,,Active,Rio do Sul,,,TJSC
3289,hw_rio_negrinho_19,,Spare Switch,,Offline,Rio Negrinho,,,TJSC
1546,hw_rio_negrinho_20,,Spare Switch,,Offline,Rio Negrinho,,,TJSC
1547,hw_rio_negrinho_22,,Access Switch,,Active,Rio Negrinho,,,TJSC
1548,hw_rio_negrinho_23,,Access Switch,,Active,Rio Negrinho,,,TJSC
1551,hw_santa_cecilia_21,,Spare Switch,,Offline,Santa Cecília,,,TJSC
1552,hw_santa_cecilia_22,,Access Switch,,Active,Santa Cecília,,,TJSC
2634,hw_santa_cecilia_23,,Access Switch,,Active,Santa Cecília,,,
1553,hw_santa_cecilia_24,,Spare Switch,,Offline,Santa Cecília,,,TJSC
1554,hw_santa_cecilia_25,,Access Switch,,Active,Santa Cecília,,,TJSC
1555,hw_santa_cecilia_26,,Access Switch,,Active,Santa Cecília,,,TJSC
1556,hw_santa_cecilia_27,,Access Switch,,Active,Santa Cecília,,,TJSC
1557,hw_santa_rosa_do_sul_10,,Access Switch,,Active,Santa Rosa do Sul,,,TJSC
1558,hw_santa_rosa_do_sul_11,,Access Switch,,Active,Santa Rosa do Sul,,,TJSC
1559,hw_santa_rosa_do_sul_12,,Access Switch,,Active,Santa Rosa do Sul,,,TJSC
3365,hw_Santo_Amaro_11,,Access Switch,,Active,Santo Amaro da Imperatriz,,,TJSC
3366,hw_Santo_Amaro_12,,Access Switch,,Active,Santo Amaro da Imperatriz,,,TJSC
1572,hw_sao_bento_do_sul_12,,Spare Switch,,Offline,São Bento do Sul,,,TJSC
2451,hw_sao_bento_do_sul_13,,Access Switch,,Active,São Bento do Sul,,,TJSC
2452,hw_sao_bento_do_sul_14,,Access Switch,,Active,São Bento do Sul,,,TJSC
2453,hw_sao_bento_do_sul_15,,Access Switch,,Active,São Bento do Sul,,,TJSC
1569,hw_sao_bento_do_sul_16,,Access Switch,,Active,São Bento do Sul,,,TJSC
1570,hw_sao_bento_do_sul_17,,Access Switch,,Active,São Bento do Sul,,,TJSC
1571,hw_sao_bento_do_sul_18,,Access Switch,,Active,São Bento do Sul,,,TJSC
3299,hw_sao_bento_do_sul_19,,Spare Switch,,Offline,São Bento do Sul,,,
1573,hw_sao_bento_do_sul_20,,Spare Switch,,Offline,São Bento do Sul,,,TJSC
1574,hw_sao_bento_do_sul_21,,Access Switch,,Active,São Bento do Sul,,,TJSC
1575,hw_sao_bento_do_sul_22,,Spare Switch,,Offline,São Bento do Sul,,,TJSC
1576,hw_sao_carlos_10,,Spare Switch,,Offline,São Carlos,,,TJSC
1577,hw_sao_carlos_11,,Access Switch,,Active,São Carlos,,,TJSC
1578,hw_sao_carlos_12,,Access Switch,,Active,São Carlos,,,TJSC
1579,hw_sao_carlos_13,,Access Switch,,Active,São Carlos,,,TJSC
2613,hw_sao_domingos_10,,Access Switch,,Active,São Domingos,,,
2633,hw_sao_domingos_11,,Access Switch,,Active,São Domingos,,,
2614,hw_sao_domingos_12,,Access Switch,,Active,São Domingos,,,
1584,hw_sao_francisco_do_sul_10,,Access Switch,,Active,São Francisco do Sul,,,TJSC
1585,hw_sao_francisco_do_sul_11,,Access Switch,,Active,São Francisco do Sul,,,TJSC
1586,hw_sao_francisco_do_sul_12,,Access Switch,,Active,São Francisco do Sul,,,TJSC
3286,hw_sao_francisco_do_sul_14,,Spare Switch,,Offline,São Francisco do Sul,,,
2747,hw_sao_francisco_do_sul_15,,Access Switch,,Active,São Francisco do Sul,,,
1587,hw_sao_francisco_do_sul_17,,Access Switch,,Active,São Francisco do Sul,,,TJSC
1588,hw_sao_joao_batista_10,,Access Switch,,Active,São João Batista,,,TJSC
1589,hw_sao_joao_batista_11,,Access Switch,,Active,São João Batista,,,TJSC
1590,hw_sao_joao_batista_12,,Access Switch,,Active,São João Batista,,,TJSC
1591,hw_sao_joao_batista_13,,Access Switch,,Active,São João Batista,,,TJSC
1592,hw_sao_joao_batista_14,,Access Switch,,Active,São João Batista,,,TJSC
3397,hw_sao_joao_batista_16,,Access Switch,,Active,São João Batista,,,TJSC
3398,hw_sao_joao_batista_17,,Access Switch,,Active,São João Batista,,,TJSC
1594,hw_sao_joaquim_10,,Access Switch,,Active,São Joaquim,,,TJSC
1595,hw_sao_joaquim_11,,Access Switch,,Active,São Joaquim,,,TJSC
1596,hw_sao_joaquim_12,,Access Switch,,Active,São Joaquim,,,TJSC
1597,hw_sao_joaquim_13,,Access Switch,,Active,São Joaquim,,,TJSC
1598,hw_sao_joaquim_14,,Access Switch,,Active,São Joaquim,,,TJSC
1599,hw_sao_joaquim_15,,Access Switch,,Active,São Joaquim,,,TJSC
1600,hw_sao_joaquim_16,,Access Switch,,Active,São Joaquim,,,TJSC
1601,hw_sao_joaquim_17,,Access Switch,,Active,São Joaquim,,,TJSC
1602,hw_Sao_Jose_20,,Access Switch,,Active,São José,,,TJSC
1603,hw_Sao_Jose_21,,Access Switch,,Active,São José,,,TJSC
1609,hw_Sao_Jose_25,,Access Switch,,Active,São José,,,TJSC
1605,hw_Sao_Jose_28,,Access Switch,,Active,São José,,,TJSC
1606,hw_Sao_Jose_29,,Access Switch,,Active,São José,,,TJSC
1607,hw_Sao_Jose_30,,Access Switch,,Active,São José,,,TJSC
2548,hw_Sao_Jose_35,,Access Switch,,Active,São José,,,TJSC
1638,hw_Sao_Jose_69,,Access Switch,,Active,São José,,,TJSC
1758,hw_sao_jose_do_cedro_10,,Spare Switch,,Offline,São José do Cedro,,,TJSC
1759,hw_sao_jose_do_cedro_11,,Access Switch,,Active,São José do Cedro,,,TJSC
1760,hw_sao_jose_do_cedro_13,,Access Switch,,Active,São José do Cedro,,,TJSC
2743,hw_sao_jose_forum_22,,Access Switch,,Active,São José,,,TJSC
2744,hw_sao_jose_forum_23,,Access Switch,,Active,São José,,,TJSC
1762,hw_sao_lourenco_do_oeste_10,,Spare Switch,,Offline,São Lourenço do Oeste,,,TJSC
1763,hw_sao_lourenco_do_oeste_11,,Access Switch,,Active,São Lourenço do Oeste,,,TJSC
2104,hw_sao_lourenco_do_oeste_12,,Spare Switch,,Inventory,São Lourenço do Oeste,,,
3390,hw_sao_lourenco_do_oeste_13,,Access Switch,,Active,São Lourenço do Oeste,,,TJSC
1764,hw_sao_lourenco_do_oeste_14,,Access Switch,,Active,São Lourenço do Oeste,,,TJSC
3328,hw_sao_lourenco_do_oeste_19,,Spare Switch,,Inventory,São Lourenço do Oeste,,,TJSC
1774,hw_sao_miguel_do_oeste_17,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
2563,hw_sao_miguel_do_oeste_19,,Spare Switch,,Offline,São Miguel do Oeste,,,
1775,hw_sao_miguel_do_oeste_23,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
1776,hw_seara_10,,Spare Switch,,Offline,Seara,,,TJSC
1777,hw_seara_12,,Spare Switch,,Offline,Seara,,,TJSC
1778,hw_seara_13,,Access Switch,,Active,Seara,,,TJSC
3232,hw_seara_16,,Access Switch,,Active,Seara,,,TJSC
1780,hw_Sombrio_10,,Access Switch,,Active,Sombrio,,,TJSC
1781,hw_Sombrio_11,,Access Switch,,Active,Sombrio,,,TJSC
1782,hw_Sombrio_12,,Access Switch,,Active,Sombrio,,,TJSC
1783,hw_Sombrio_13,,Access Switch,,Active,Sombrio,,,TJSC
1784,hw_Sombrio_14,,Spare Switch,,Offline,Sombrio,,,TJSC
2908,hw_Sto_Amaro_Unidade_Avancada_136,,Access Switch,,Active,Santo Amaro da Imperatriz - Unidade Avançada,,,TJSC
1785,hw_Taio_10,,Spare Switch,,Offline,Taió,,,TJSC
1786,hw_Taio_11,,Access Switch,,Active,Taió,,,TJSC
1787,hw_Taio_12,,Access Switch,,Active,Taió,,,TJSC
1788,hw_Taio_13,,Access Switch,,Active,Taió,,,TJSC
1789,hw_Taio_14,,Access Switch,,Active,Taió,,,TJSC
1790,hw_tangara_10,,Spare Switch,,Offline,Tangará,,,TJSC
1791,hw_tangara_11,,Access Switch,,Active,Tangará,,,TJSC
1792,hw_tangara_12,,Access Switch,,Active,Tangará,,,TJSC
1793,hw_tangara_13,,Access Switch,,Active,Tangará,,,TJSC
1795,hw_tijucas_11,,Access Switch,,Active,Tijucas,,,TJSC
1796,hw_tijucas_12,,Access Switch,,Active,Tijucas,,,TJSC
1797,hw_tijucas_13,,Access Switch,,Active,Tijucas,,,TJSC
1798,hw_tijucas_16,,Access Switch,,Active,Tijucas,,,TJSC
1799,hw_tijucas_18,,Access Switch,,Active,Tijucas,,,TJSC
1802,hw_tijucas_21,,Access Switch,,Active,Tijucas,,,TJSC
1803,hw_tijucas_22,,Access Switch,,Active,Tijucas,,,TJSC
3308,hw_Timbo_12,,Access Switch,,Active,Timbó,,,TJSC
1804,hw_Timbo_22,,Access Switch,,Active,Timbó,,,TJSC
1805,hw_Timbo_23,,Access Switch,,Active,Timbó,,,TJSC
1806,hw_Timbo_24,,Access Switch,,Active,Timbó,,,TJSC
1807,hw_Timbo_25,,Spare Switch,,Offline,Timbó,,,TJSC
1808,hw_Timbo_27,,Access Switch,,Active,Timbó,,,TJSC
1809,hw_trombudo_central_10,,Access Switch,,Active,Trombudo Central,,,TJSC
1810,hw_trombudo_central_11,,Access Switch,,Active,Trombudo Central,,,TJSC
1811,hw_trombudo_central_12,,Access Switch,,Active,Trombudo Central,,,TJSC
1812,hw_trombudo_central_13,,Access Switch,,Active,Trombudo Central,,,TJSC
2100,hw_Turvo_10,,Access Switch,,Offline,Turvo,,,TJSC
2099,hw_Turvo_11,,Access Switch,,Active,Turvo,,,TJSC
2610,hw_Turvo_12,,Access Switch,,Active,Turvo,,,TJSC
3360,hw_Turvo_13,,Spare Switch,,Inventory,Turvo,,,TJSC
3361,hw_Turvo_14,,Access Switch,,Active,Turvo,,,TJSC
773,hw_unochapeco_70,,Access Switch,,Active,Chapecó - Unochapecó,,,TJSC
1832,hw_urubici_10,,Spare Switch,,Offline,Urubici,,,TJSC
1833,hw_urubici_11,,Access Switch,,Active,Urubici,,,TJSC
1834,hw_urussanga_10,,Access Switch,,Active,Urussanga,,,TJSC
1835,hw_urussanga_11,,Access Switch,,Active,Urussanga,,,TJSC
1836,hw_urussanga_12,,Access Switch,,Active,Urussanga,,,TJSC
2528,hw_urussanga_13,,Access Switch,,Active,Urussanga,,,TJSC
3102,hw_urussanga_14,,Access Switch,,Active,Urussanga,,,TJSC
1837,hw_urussanga_15,,Access Switch,,Active,Urussanga,,,TJSC
2562,hw_videira_15,,Access Switch,,Active,Videira,,,
1845,hw_videira_20,,Access Switch,,Active,Videira,,,TJSC
1847,hw_xanxere_12,,Access Switch,,Active,Xanxerê,,,TJSC
3310,hw_xanxere_13,,Access Switch,,Active,Xanxerê,,,TJSC
3311,hw_xaxim_11,,Spare Switch,,Offline,Xaxim,,,TJSC
2950,Khomp K80509,,Media Gateway,,Active,CPD,Rack Telecom 01,17.0,
2949,Khomp K90900,,Media Gateway,,Active,CPD,Rack Telecom 01,17.0,
2952,Khomp K90900 02,,Media Gateway,,Active,CPD,Rack Telecom 01,14.0,
2850,Modem Óptico Oi 01,,Modem Óptico,,Active,CPD,Rack Telecom 01,18.0,
2976,Nexus Sala Cofre,,Core Switch,,Active,Sala Cofre,Nexus Sala Cofre,1.0,
2851,nk7-2,,Core Switch,,Active,CPD,Rack Nexus CPD,3.0,
2098,OLT_CACADOR,,OLT,,Active,Caçador,,,
3200,ONU 1.01,,ONU,,Active,Caçador,,,
3205,ONU 1.09,,ONU,,Active,Caçador,,,
3201,ONU 1.10,,ONU,,Active,Caçador,,,
3206,ONU 1.15,,ONU,,Active,Caçador,,,
3207,ONU 1.16,,ONU,,Active,Caçador,,,
3208,ONU 1.20,,ONU,,Active,Caçador,,,
3209,ONU 1.21,,ONU,,Active,Caçador,,,
3210,ONU 1.30,,ONU,,Active,Caçador,,,
3211,ONU 2.05,,ONU,,Active,Caçador,,,
3212,ONU 2.09,,ONU,,Active,Caçador,,,
3213,ONU 2.25,,ONU,,Active,Caçador,,,
3214,ONU 2.26,,ONU,,Active,Caçador,,,
3215,ONU 3.03,,ONU,,Active,Caçador,,,
3216,ONU 3.09,,ONU,,Active,Caçador,,,
3217,ONU 3.14,,ONU,,Active,Caçador,,,
3427,Organizador de Cabos 01,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,41.0,
2959,Organizador de Cabos 01 - Nexus,,Guia de Cabos,,Active,CPD,Rack Nexus CPD,35.0,
2931,Organizador de Cabos 01-Telecom 01,,Guia de Cabos,,Active,CPD,Rack Telecom 01,40.0,
2862,Organizador de Cabos 01-Telecom 02,,Guia de Cabos,,Active,CPD,Rack Telecom 02,26.0,
3428,Organizador de Cabos 02,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,39.0,
2958,Organizador de Cabos 02 - Nexus,,Guia de Cabos,,Active,CPD,Rack Nexus CPD,24.0,
2845,Organizador de Cabos 02-Telecom 01,,Guia de Cabos,,Active,CPD,Rack Telecom 01,33.0,
3429,Organizador de Cabos 03,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,37.0,
2846,Organizador de Cabos 03-Telecom 01,,Guia de Cabos,,Active,CPD,Rack Telecom 01,30.0,
3430,Organizador de Cabos 04,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,35.0,
2847,Organizador de Cabos 04-Telecom 01,,Guia de Cabos,,Active,CPD,Rack Telecom 01,27.0,
3431,Organizador de Cabos 05,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,33.0,
2848,Organizador de Cabos 05-Telecom 01,,Guia de Cabos,,Active,CPD,Rack Telecom 01,23.0,
3435,Organizador de Cabos 06,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,30.0,
3436,Organizador de Cabos 07,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,28.0,
3437,Organizador de Cabos 08,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,26.0,
3438,Organizador de Cabos 09,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,24.0,
3439,Organizador de Cabos 10,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,22.0,
3440,Organizador de Cabos 11,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,20.0,
3441,Organizador de Cabos 12,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,18.0,
3442,Organizador de Cabos 13,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,16.0,
3443,Organizador de Cabos 14,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,14.0,
3444,Organizador de Cabos 15,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,12.0,
3445,Organizador de Cabos 16,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,10.0,
3446,Organizador de Cabos 17,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,8.0,
3447,Organizador de Cabos 18,,Guia de Cabos,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,6.0,
2974,Palo Alto 1,,Firewall,,Active,Sala Cofre,Nexus Sala Cofre,34.0,
2975,Palo Alto 2,,Firewall,,Active,Sala Cofre,Nexus Sala Cofre,24.0,
2608,Patch Panel 1,,Patch Panel,,Active,Fraiburgo,FGO - Rack 1 - Corredor 1º andar,10.0,
3432,Patch Panel 01,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,32.0,
2609,Patch Panel 2,,Patch Panel,,Active,Fraiburgo,FGO - Rack 1 - Corredor 1º andar,12.0,
3433,Patch Panel 02,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,31.0,
3434,Patch Panel 03,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,29.0,
3451,Patch Panel 04,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,27.0,
3452,Patch Panel 05,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,25.0,
3453,Patch Panel 06,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,23.0,
3454,Patch Panel 07,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,21.0,
3455,Patch Panel 08,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,19.0,
3456,Patch Panel 09,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,17.0,
3457,Patch Panel 10,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,15.0,
3458,Patch Panel 11,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,13.0,
3459,Patch Panel 12,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,11.0,
3460,Patch Panel 13,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,9.0,
3461,Patch Panel 14,,Patch Panel,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,7.0,
2977,PDU,,PDU,,Active,Sala Cofre,Nexus Sala Cofre,22.0,
3426,Rot ALT-DIO e EDD ALT,,Distribuidor Óptico (DIO),,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Bracket-01,1.0,
3422,Roteador Algar,,Router MPLS,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Bracket-01,5.0,
2937,Roteador-HP-STJ,,Router,,Active,CPD,Rack Telecom 01,34.0,
3450,Roteador MPLS Oi,,Router MPLS,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,1.0,
2951,Roteador MPLS Unifique,,Router MPLS,,Active,CPD,Rack Telecom 01,16.0,
27,Rot_Oi_ASC_Ascurra,,Router,,Active,Ascurra,,,TJSC
26,Rot_Oi_AZM_Armazém,,Router,,Active,Armazém,,,TJSC
1862,Rot_Oi_CNV_Campos_Novos,,Router,,Active,Campos Novos,,,TJSC
1861,Rot_Oi_JCA_Joacaba,,Router,,Active,Joaçaba,,,TJSC
2037,RT_AS_1,,Router Internet,FXS2211Q2VZ,Active,CPD,Rack Nexus CPD,37.0,TJSC
2038,RT_AS_2,,Router Internet,FXS2252Q2Q5,Active,CPD,Rack Nexus CPD,36.0,TJSC
2579,RT_MPLS_1,,Router MPLS,,Active,CPD,Rack Nexus CPD,26.0,
2580,RT_MPLS_2,,Router MPLS,,Active,CPD,Rack Nexus CPD,25.0,
2938,SIP Gateway 01,,Media Gateway,,Active,CPD,Rack Telecom 01,29.0,
2939,SIP Gateway 02,,Media Gateway,,Active,CPD,Rack Telecom 01,28.0,
3204,Splitter Óptico 01,,Splitter Óptico,,Active,Caçador,,,
3218,Splitter Óptico 02,,Splitter Óptico,,Active,Caçador,,,
3219,Splitter Óptico 03,,Splitter Óptico,,Active,Caçador,,,
2985,SteelCentral NetShark,,Network Performance Manager (NPM Riverbed),,Active,Sala Cofre,Rack 04 (Viavi e HC-2),28.0,
209,sw_agaribaldi_14,,Access Switch,,Offline,Anita Garibaldi,,,TJSC
210,sw_agaribaldi_15,,Access Switch,,Offline,Anita Garibaldi,,,TJSC
216,sw_ararangua_03,,Access Switch,,Offline,Araranguá,,,TJSC
1856,sw_ascurra_15,,Access Switch,,Offline,Ascurra,,,TJSC
1857,sw_ascurra_16,,Access Switch,,Offline,Ascurra,,,TJSC
265,sw_barravelha_20,,Access Switch,,Offline,Barra Velha,,,TJSC
2030,sw_bcamboriu_avan_19,,Access Switch,,Offline,Balneário Camboriú  - Unidade Avançada,,,TJSC
2031,sw_bcamboriu_avan_23,,Access Switch,,Offline,Balneário Camboriú  - Unidade Avançada,,,TJSC
337,sw_blumenau_12,,Access Switch,,Offline,Blumenau,,,TJSC
338,sw_blumenau_13,,Access Switch,,Offline,Blumenau,,,TJSC
339,sw_blumenau_40,,Access Switch,,Offline,Blumenau,,,TJSC
3100,sw_blumenau_41,,Access Switch,,Offline,Blumenau,,,TJSC
342,sw_blumenau_50,,Spare Switch,,Inventory,Blumenau,,,TJSC
344,sw_blumenau_52,,Access Switch,,Active,Blumenau,,,TJSC
352,sw_blumenau_60,,Access Switch,,Active,Blumenau,,,TJSC
354,sw_blumenau_62,,Access Switch,,Active,Blumenau,,,TJSC
355,sw_blumenau_64,,Access Switch,,Active,Blumenau,,,TJSC
356,sw_blumenau_65,,Access Switch,,Active,Blumenau,,,TJSC
358,sw_blumenau_67,,Access Switch,,Active,Blumenau,,,TJSC
360,sw_blumenau_69,,Access Switch,,Active,Blumenau,,,TJSC
365,sw_blumenau_76,,Access Switch,,Active,Blumenau,,,TJSC
366,sw_Blumenau_Furb_11,,Access Switch,,Active,Blumenau - Furb,,,TJSC
367,sw_Blumenau_Furb_12,,Access Switch,,Active,Blumenau - Furb,,,TJSC
368,sw_Blumenau_Furb_13,,Access Switch,,Active,Blumenau - Furb,,,TJSC
370,sw_Blumenau_Furb_15,,Access Switch,,Active,Blumenau - Furb,,,TJSC
371,sw_Blumenau_Furb_16,,Access Switch,,Active,Blumenau - Furb,,,TJSC
